exchange_nr,source,company,means_of_exchange,ship_captain,orig_date_src,orig_yr,orig_date,orig_exact_date_yn,orig_loc_port_arch,orig_loc_region_arch,orig_loc_port_modern,orig_loc_region_modern,orig_loc_lat,orig_loc_long,dest_date_src,dest_yr,dest_date,dest_exact_date_yn,dest_loc_port_arch,dest_loc_region_arch,dest_loc_port,dest_loc_region,dest_loc_lat,dest_loc_long,textile_quantity,textile_unit,els_per_ps,supplier,textile_category,textile_subcategory,textile_name,textile_modifier_fulltext,textile_color_arch,textile_color_inf,textile_pattern_arch,textile_process_arch,textile_fiber_arch,textile_geography_arch,textile_quality_arch,textile_other_unknown_arch,textile_quality_inferred,ship_doc_total_arch,shipment_total_value,shipment_currency,total_value_guldens,total_value_stuivers,total_value_penningen,total_value_currency,total_value_other,ps_value_gulden,ps_value_stuivers,ps_value_penningen,ps_value_currency,additional_text_from_doc,notes_other,Header Explanations:,https://docs.google.com/document/d/1W-NAkej9EjnrHQ8eWbuQmRMpPWRRxE5yiBXP4A7atO4/edit?usp=sharing
2001256,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,1821,lb.,NA,NA,NA,NA,florette garen,Bengaals,NA,NA,NA,NA,silk (floret),Bengal,NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,5770,1,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001242,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,4200,ps.,NA,NA,NA,NA,gerras,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,12922,NA,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001244,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,ginghams,pinasse Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,pinasse,NA,"331340,17,8","331340,17,8",Indian Guilders,575,18,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001224,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,460,ps.,NA,NA,NA,NA,guinea-stuffs,ruw Kust,NA,natural,NA,NA,cotton,Coast (presumed Coromandel),NA,raw,NA,"331340,17,8","331340,17,8",Indian Guilders,4820,15,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001225,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,90,ps.,NA,NA,NA,NA,guinea-stuffs,fijn gebleekt Kust,NA,white,NA,bleached,cotton,Coast (presumed Coromandel),fine,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,1955,15,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001226,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,2120,ps.,NA,NA,NA,NA,guinea-stuffs,gemeen gebleekt Kust,NA,white,NA,bleached,cotton,Coast (presumed Coromandel),ordinary,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,21806,1,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001243,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,560,ps.,NA,NA,NA,NA,guinea-stuffs,gebleekt Bengaals,NA,white,NA,bleached,cotton,Bengal,NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,4550,19,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001227,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,240,ps.,NA,NA,NA,NA,guinea-stuffs,blauw Kust,blue,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,3536,4,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
11066,WIC_1.05.01.02_1303_257,WIC,Amsterdam,Laurens Poort,arch,1721,1721-12-21,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1722,NA,n,Elmina,NA,Elmina,Ghana,5.0847,-1.35093,60,ps.,NA,VOC,NA,NA,guinees,"""blauwe guinees""",blue,NA,NA,NA,NA,NA,NA,NA,NA,"1907,4,0","45600, 6, 0",guilders,1279,4,0,guilders,NA,20.5,0,0,guilders,consigned to Commander Rheesen,NA,NA,NA
2001246,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,180,ps.,NA,NA,NA,NA,hammans,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,1399,15,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001824,bgb_16130,VOC,Amsterdam,NA,das,1721,1721-02-19,y,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,doc,1721,1721-10-11,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,200,lb.,NA,NA,NA,NA,kardoesgaren,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292016,292016,Indian Guilders,223,NA,NA,Dutch Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 2444.2,NA,NA
2001270,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,720,lb.,NA,NA,NA,NA,kiermanse wol,NA,NA,NA,NA,NA,wool,NA,NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,694,12,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
1000240,WIC_1.05.01.02_1304_389-390,WIC,Amsterdam,Cornelis Bouman,arch,1723,1723-11-01,y,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1724,1724-02-12,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,1,ps.,60,Pieter Manjevice,NA,NA,laken,vier stucken laacken / groen,Green,NA,NA,NA,NA,NA,NA,NA,NA,"16215,15,0","16215,15,0",guilders,210,0,0,guilders,NA,3.5,0,0,guilders,Total price = 822 gl 10 st / 235 el in total,Price per el,"HdH & SV state 02 November 1723, but archival document says: den pmo Novber 1723 tijt toxde in zee geloopen // HdH 16220",NA
1000241,WIC_1.05.01.02_1304_389-390,WIC,Amsterdam,Cornelis Bouman,arch,1723,1723-11-01,y,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1724,1724-02-12,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,1,ps.,60,Pieter Manjevice,NA,NA,laken,vier stucken laacken / groen,Green,NA,NA,NA,NA,NA,NA,NA,NA,"16215,15,0","16215,15,0",guilders,210,0,0,guilders,NA,3.5,0,0,guilders,Total price = 822 gl 10 st / 235 el in total,Price per el,"HdH & SV state 02 November 1723, but archival document says: den pmo Novber 1723 tijt toxde in zee geloopen // HdH 16220",NA
1000242,WIC_1.05.01.02_1304_389-390,WIC,Amsterdam,Cornelis Bouman,arch,1723,1723-11-01,y,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1724,1724-02-12,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,1,ps.,58,Pieter Manjevice,NA,NA,laken,vier stucken laacken / blaauw,Blue,NA,NA,NA,NA,NA,NA,NA,NA,"16215,15,0","16215,15,0",guilders,203,0,0,guilders,NA,3.5,0,0,guilders,Total price = 822 gl 10 st / 235 el in total,Price per el,"HdH & SV state 02 November 1723, but archival document says: den pmo Novber 1723 tijt toxde in zee geloopen // HdH 16220",NA
1000243,WIC_1.05.01.02_1304_389-390,WIC,Amsterdam,Cornelis Bouman,arch,1723,1723-11-01,y,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1724,1724-02-12,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,1,ps.,57,Pieter Manjevice,NA,NA,laken,vier stucken laacken / blaauw,Blue,NA,NA,NA,NA,NA,NA,NA,NA,"16215,15,0","16215,15,0",guilders,199,10,0,guilders,NA,3.5,0,0,guilders,Total price = 822 gl 10 st / 235 el in total,Price per el,"HdH & SV state 02 November 1723, but archival document says: den pmo Novber 1723 tijt toxde in zee geloopen // HdH 16220",NA
1000246,WIC_1.05.01.02_1304_389-390,WIC,Amsterdam,Cornelis Bouman,arch,1723,1723-11-01,y,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1724,1724-02-12,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,40,ps.,25,Andries Laack(en?),NA,NA,lhymenias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16215,15,0","16215,15,0",guilders,440,0,0,guilders,NA,11,0,0,guilders,NA,Price per piece,"HdH & SV state 02 November 1723, but archival document says: den pmo Novber 1723 tijt toxde in zee geloopen // HdH 16220",NA
1000247,WIC_1.05.01.02_1304_389-390,WIC,Amsterdam,Cornelis Bouman,arch,1723,1723-11-01,y,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1724,1724-02-12,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,75,ps.,12.5,Andries Laack(en?),NA,NA,lhymenias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16215,15,0","16215,15,0",guilders,412,10,0,guilders,NA,5.5,0,0,guilders,NA,Price per piece,"HdH & SV state 02 November 1723, but archival document says: den pmo Novber 1723 tijt toxde in zee geloopen // HdH 16220",NA
2001265,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,200,ps.,NA,NA,NA,NA,lhymenias,Surats,NA,NA,NA,NA,NA,Surat,NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,2653,17,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
11056,WIC_1.05.01.02_1303_255-256,WIC,Amsterdam,Laurens Poort,arch,1721,1721-12-21,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1722,NA,n,Elmina,NA,Elmina,Ghana,5.0847,-1.35093,100,ps.,NA,Egbert Buijs,NA,NA,linen,frans linnen,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43693,2,0","45600, 6, 0",guilders,544,10,0,guilders,NA,5.5,0,0,guilders,NA,NA,NA,NA
2001247,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,780,ps.,NA,NA,NA,NA,mallemolens,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,10918,17,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001248,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,milmils,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,673,5,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
11057,WIC_1.05.01.02_1303_255-256,WIC,Amsterdam,Laurens Poort,arch,1721,1721-12-21,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1722,NA,n,Elmina,NA,Elmina,Ghana,5.0847,-1.35093,40,ps.,NA,De Long,NA,NA,muris,fijne witte Mouris,white,NA,NA,NA,NA,NA,fine,NA,NA,"43693,2,0","45600, 6, 0",guilders,455,8,0,guilders,NA,11.5,0,0,guilders,NA,NA,NA,NA
2001266,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,780,ps.,NA,NA,NA,NA,nickanees,Surats,NA,NA,NA,NA,cotton,Surat,NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,2178,3,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001232,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,320,ps.,NA,NA,NA,NA,percallen,fijn gebleekt Kust,NA,white,NA,bleached,NA,Coast (presumed Coromandel),fine,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,1489,19,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001231,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,480,ps.,NA,NA,NA,NA,percallen,gemeen gebleekt Kust,NA,white,NA,bleached,NA,Coast (presumed Coromandel),ordinary,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,1124,19,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
1000250,WIC_1.05.01.02_1304_389-390,WIC,Amsterdam,Cornelis Bouman,arch,1723,1723-11-01,y,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1724,1724-02-12,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,2000,ps.,NA,Michiel Cellegard (L'ellegard?),NA,NA,perpetuanen,kleyne groene perpetuaenen,Green,NA,NA,NA,NA,NA,NA,Small,NA,"16215,15,0","16215,15,0",guilders,7100,0,0,guilders,NA,3,11,0,guilders,NA,Price per piece,"HdH & SV state 02 November 1723, but archival document says: den pmo Novber 1723 tijt toxde in zee geloopen // HdH 16220",NA
11058,WIC_1.05.01.02_1303_255-256,WIC,Amsterdam,Laurens Poort,arch,1721,1721-12-21,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1722,NA,n,Elmina,NA,Elmina,Ghana,5.0847,-1.35093,920,ps.,14,Simpson,NA,NA,perpetuanen,"""smalle groene en blauwe perpetuanen met verwen en parssen""",green and blue,NA,narrow,verven en persen,NA,NA,NA,NA,NA,"43693,2,0","45600, 6, 0",guilders,4140,0,0,guilders,NA,4,10,0,guilders,NA,NA,NA,NA
11059,WIC_1.05.01.02_1303_255-256,WIC,Amsterdam,Laurens Poort,arch,1721,1721-12-21,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1722,NA,n,Elmina,NA,Elmina,Ghana,5.0847,-1.35093,200,ps.,14,Simpson,NA,NA,perpetuanen,"""breede groene en blauwe perpetuanen met verwen en parssen""",green and blue,NA,broad,verven en persen,NA,NA,NA,NA,NA,"43693,2,0","45600, 6, 0",guilders,960,0,0,guilders,NA,4,16,0,guilders,NA,NA,NA,NA
2001241,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,600,ps.,NA,NA,NA,NA,photaes,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,2051,19,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
11060,WIC_1.05.01.02_1303_255-256,WIC,Amsterdam,Laurens Poort,arch,1721,1721-12-21,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1722,NA,n,Elmina,NA,Elmina,Ghana,5.0847,-1.35093,176,schock,NA,Egbert Buijs,NA,NA,platillies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43693,2,0","45600, 6, 0",guilders,2121,13,0,guilders,NA,12.125,0,0,guilders,NA,NA,NA,NA
11061,WIC_1.05.01.02_1303_255-256,WIC,Amsterdam,Laurens Poort,arch,1721,1721-12-21,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1722,NA,n,Elmina,NA,Elmina,Ghana,5.0847,-1.35093,264,schock,NA,Albertine Homoet,NA,NA,platillies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43693,2,0","45600, 6, 0",guilders,3201,13,0,guilders,NA,12.25,0,0,guilders,NA,NA,NA,NA
2001249,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,800,ps.,NA,NA,NA,NA,roemaals,neusdoeken Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,handkerchief,NA,"331340,17,8","331340,17,8",Indian Guilders,2653,15,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001233,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,300,ps.,NA,NA,NA,NA,roemaals,neusdoeken Kust,NA,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,handkerchief,NA,"331340,17,8","331340,17,8",Indian Guilders,4418,4,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001822,bgb_16130,VOC,Amsterdam,NA,das,1721,1721-02-19,y,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,doc,1721,1721-10-11,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,228,roll,NA,NA,NA,NA,sail cloth,in soort,NA,NA,NA,NA,NA,NA,NA,assorted,NA,292016,292016,Indian Guilders,5244,NA,NA,Dutch Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 2444.2,NA,NA
2001254,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,900,ps.,NA,NA,NA,NA,sail cloth,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,2807,13,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001228,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,800,ps.,NA,NA,NA,NA,salempores,ruw Kust,NA,natural,NA,NA,cotton,Coast (presumed Coromandel),NA,raw,NA,"331340,17,8","331340,17,8",Indian Guilders,3670,4,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001229,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,3200,ps.,NA,NA,NA,NA,salempores,gemeen gebleekt Kust,NA,white,NA,bleached,cotton,Coast (presumed Coromandel),ordinary,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,15017,7,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001230,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,160,ps.,NA,NA,NA,NA,salempores,blauw Kust,blue,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,969,4,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001267,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,360,ps.,NA,NA,NA,NA,savogesjes,wit Surats,white,NA,NA,NA,cotton,Surat,NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,1386,13,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
1000244,WIC_1.05.01.02_1304_389-390,WIC,Amsterdam,Cornelis Bouman,arch,1723,1723-11-01,y,Noorderkwartier,NA,Texel,Netherlands,53.053921,4.79605,sv,1724,1724-02-12,NA,Elmina,Guinea,Elmina,Ghana,5.0847,-1.35093,200,ps.,NA,Andries Laack(en?),NA,NA,servietten,Servetten,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16215,15,0","16215,15,0",guilders,500,0,0,guilders,NA,NA,50,0,guilders,NA,Price per piece,"HdH & SV state 02 November 1723, but archival document says: den pmo Novber 1723 tijt toxde in zee geloopen // HdH 16220",NA
2001255,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,12595.25,lb.,NA,NA,NA,NA,silk,ruw Bengaals,NA,natural,NA,NA,silk,Bengal,NA,raw,NA,"331340,17,8","331340,17,8",Indian Guilders,55011,13,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
11062,WIC_1.05.01.02_1303_255-256,WIC,Amsterdam,Laurens Poort,arch,1721,1721-12-21,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1722,NA,n,Elmina,NA,Elmina,Ghana,5.0847,-1.35093,12000,ps.,NA,Jannetje Witsen,NA,NA,slaaplakens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43693,2,0","45600, 6, 0",guilders,8554,16,0,guilders,NA,0,14.25,0,guilders,NA,NA,NA,NA
11063,WIC_1.05.01.02_1303_255-256,WIC,Amsterdam,Laurens Poort,arch,1721,1721-12-21,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1722,NA,n,Elmina,NA,Elmina,Ghana,5.0847,-1.35093,4000,ps.,NA,Aeltje de Wit,NA,NA,slaaplakens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43693,2,0","45600, 6, 0",guilders,2851,12,0,guilders,NA,0,14.25,0,guilders,NA,NA,NA,NA
11064,WIC_1.05.01.02_1303_255-256,WIC,Amsterdam,Laurens Poort,arch,1721,1721-12-21,y,NA,NA,Texel,Netherlands,53.053921,4.79605,est,1722,NA,n,Elmina,NA,Elmina,Ghana,5.0847,-1.35093,4000,ps.,NA,Tauntje Huijsman,NA,NA,slaaplakens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43693,2,0","45600, 6, 0",guilders,2851,12,0,guilders,NA,0,14.25,0,guilders,NA,NA,NA,NA
2001250,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,320,ps.,NA,NA,NA,NA,soesjes,Bengaals,NA,NA,NA,NA,silk,Bengal,NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,4441,7,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001251,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,sollogesjes,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,957,11,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001252,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,150,ps.,NA,NA,NA,NA,tanjeebs,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,3240,12,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
2001268,bgb_16439,VOC,Amsterdam,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-07-26,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,500,ps.,NA,NA,NA,NA,tapekankenias,Surats,NA,NA,NA,NA,cotton,Surat,NA,NA,NA,"331340,17,8","331340,17,8",Indian Guilders,1148,5,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6523.2; src_00058,NA,NA
